Unnamed: 0,id,code_id_1,code_id_2,label
2185,2185,111,171,1
3623,3623,234,241,1
12040,12040,4,145,0
7493,7493,292,390,0
11904,11904,5,297,0
8710,8710,130,67,0
10775,10775,1,223,0
4834,4834,374,375,1
4059,4059,339,370,1
4756,4756,365,378,1
7728,7728,176,409,0
90,90,5,73,1
1987,1987,108,113,1
470,470,86,125,1
1326,1326,97,239,1
7279,7279,214,413,0
8348,8348,394,265,0
9886,9886,70,161,0
2117,2117,110,128,1
2937,2937,127,163,1
888,888,91,236,1
983,983,93,99,1
6932,6932,406,403,0
11672,11672,234,350,0
9293,9293,368,411,0
9587,9587,169,134,0
10580,10580,138,342,0
2925,2925,126,243,1
8197,8197,77,39,0
3214,3214,165,240,1
5884,5884,54,393,1
2341,2341,114,165,1
10111,10111,87,48,0
8278,8278,34,408,0
9340,9340,222,37,0
8760,8760,252,389,0
9709,9709,274,72,0
9641,9641,55,189,0
627,627,88,123,1
8265,8265,284,15,0
4947,4947,23,29,1
5080,5080,26,33,1
4244,4244,344,370,1
11817,11817,374,319,0
4765,4765,366,374,1
1601,1601,101,244,1
11814,11814,68,178,0
1269,1269,97,99,1
128,128,144,282,1
9835,9835,10,133,0
8565,8565,271,311,0
1711,1711,103,173,1
4182,4182,342,379,1
7299,7299,177,327,0
11741,11741,116,192,0
4235,4235,344,361,1
6995,6995,275,395,0
8985,8985,213,55,0
2398,2398,115,170,1
11002,11002,79,255,0
9059,9059,79,169,0
10044,10044,97,404,0
8674,8674,146,102,0
10351,10351,295,355,0
1186,1186,95,240,1
8651,8651,155,109,0
12089,12089,296,159,0
12047,12047,176,42,0
11955,11955,80,32,0
1977,1977,107,245,1
5314,5314,32,36,1
12164,12164,228,310,0
4247,4247,344,373,1
9722,9722,160,401,0
9744,9744,322,228,0
915,915,92,105,1
1305,1305,97,166,1
1096,1096,94,170,1
3049,3049,129,307,1
8243,8243,339,191,0
6653,6653,150,348,0
11712,11712,290,365,0
1273,1273,97,103,1
5698,5698,44,268,1
6945,6945,139,391,0
9974,9974,380,381,0
2796,2796,123,240,1
6797,6797,292,360,0
1398,1398,98,242,1
6615,6615,246,371,0
3358,3358,170,234,1
183,183,12,150,1
10542,10542,127,379,0
4462,4462,351,371,1
9307,9307,131,182,0
8107,8107,78,49,0
3563,3563,231,232,1
9313,9313,296,126,0
11425,11425,339,199,0
6513,6513,2,24,0
4567,4567,355,374,1
9425,9425,242,310,0
6603,6603,206,142,0
9965,9965,23,178,0
2656,2656,120,235,1
10499,10499,218,359,0
4305,4305,346,364,1
1961,1961,107,177,1
4992,4992,24,30,1
4891,4891,21,132,1
6138,6138,265,329,1
5815,5815,50,60,1
5869,5869,53,268,1
8893,8893,159,401,0
6395,6395,375,157,0
11660,11660,159,408,0
6226,6226,49,265,0
9270,9270,146,85,0
12272,12272,220,360,0
10804,10804,208,354,0
1251,1251,96,234,1
3176,3176,164,235,1
5072,5072,25,393,1
3359,3359,170,235,1
7625,7625,307,66,0
9359,9359,214,167,0
11773,11773,369,39,0
9006,9006,291,88,0
11051,11051,82,31,0
3289,3289,168,170,1
11094,11094,124,194,0
7411,7411,377,27,0
10743,10743,81,312,0
3190,3190,164,306,1
1573,1573,101,164,1
9247,9247,146,355,0
1051,1051,93,307,1
4069,4069,340,341,1
12264,12264,210,294,0
3218,3218,165,244,1
8316,8316,205,227,0
272,272,18,90,1
2042,2042,109,110,1
4763,4763,366,372,1
7572,7572,0,118,0
7931,7931,121,411,0
8060,8060,58,252,0
1086,1086,94,129,1
1473,1473,99,306,1
7282,7282,22,197,0
8868,8868,317,336,0
8257,8257,285,13,0
9386,9386,21,157,0
2186,2186,111,172,1
10892,10892,160,398,0
4322,4322,347,349,1
9285,9285,232,262,0
9792,9792,163,324,0
5831,5831,51,59,1
9985,9985,311,198,0
498,498,86,236,1
7794,7794,216,157,0
8753,8753,141,349,0
4709,4709,362,376,1
11075,11075,96,52,0
10012,10012,146,98,0
4485,4485,352,367,1
10655,10655,103,26,0
3478,3478,175,177,1
9387,9387,277,377,0
3924,3924,267,358,1
1748,1748,104,116,1
732,732,89,233,1
2553,2553,118,175,1
2463,2463,116,236,1
12110,12110,21,202,0
9104,9104,44,408,0
8784,8784,186,383,0
2662,2662,120,241,1
8235,8235,320,198,0
8523,8523,11,256,0
3113,3113,162,241,1
3303,3303,168,236,1
6250,6250,17,350,0
1344,1344,98,105,1
10822,10822,5,97,0
7759,7759,97,387,0
1690,1690,103,121,1
11295,11295,267,42,0
8977,8977,355,257,0
5048,5048,25,43,1
7676,7676,113,37,0
8292,8292,344,336,0
3308,3308,168,241,1
1504,1504,100,161,1
11255,11255,352,204,0
1806,1806,105,112,1
3871,3871,200,348,1
10699,10699,102,335,0
3791,3791,20,357,1
5217,5217,29,50,1
10022,10022,149,266,0
11711,11711,93,349,0
1067,1067,94,110,1
8798,8798,107,256,0
11678,11678,221,300,0
1717,1717,103,231,1
2696,2696,121,177,1
6451,6451,249,256,0
1848,1848,105,237,1
4512,4512,353,368,1
9158,9158,377,25,0
11359,11359,115,258,0
2431,2431,116,121,1
7945,7945,327,382,0
4660,4660,360,362,1
6622,6622,12,84,0
3435,3435,173,233,1
8337,8337,307,380,0
7347,7347,151,362,0
11537,11537,190,334,0
142,142,8,77,1
8642,8642,289,38,0
5586,5586,40,56,1
10784,10784,150,402,0
6992,6992,318,336,0
7949,7949,94,67,0
8303,8303,176,327,0
6804,6804,212,31,0
6749,6749,107,190,0
6100,6100,260,324,1
5290,5290,31,48,1
8030,8030,242,250,0
3409,3409,172,232,1
1117,1117,94,243,1
7752,7752,167,315,0
1756,1756,104,124,1
497,497,86,235,1
11435,11435,117,66,0
7895,7895,71,300,0
870,870,91,166,1
3357,3357,170,233,1
912,912,92,102,1
721,721,89,170,1
2805,2805,123,306,1
12231,12231,357,225,0
886,886,91,234,1
11812,11812,320,190,0
10358,10358,359,271,0
10216,10216,111,362,0
9431,9431,337,304,0
1520,1520,100,177,1
7396,7396,68,338,0
10694,10694,275,200,0
2746,2746,122,234,1
8404,8404,166,42,0
3545,3545,230,233,1
314,314,18,163,1
1799,1799,104,307,1
327,327,18,176,1
3757,3757,19,323,1
12054,12054,374,260,0
4204,4204,343,365,1
5850,5850,52,62,1
6129,6129,198,329,1
5447,5447,35,393,1
3129,3129,163,170,1
7440,7440,123,365,0
1996,1996,108,122,1
11058,11058,293,316,0
3968,3968,337,360,1
10189,10189,133,414,0
9736,9736,147,250,0
1973,1973,107,241,1
336,336,18,237,1
2764,2764,123,125,1
9737,9737,279,341,0
275,275,18,93,1
2985,2985,128,172,1
2686,2686,121,167,1
4620,4620,358,361,1
6531,6531,269,383,0
3477,3477,175,176,1
12226,12226,143,87,0
3558,3558,230,246,1
5715,5715,45,60,1
2809,2809,124,127,1
11201,11201,113,371,0
4861,4861,21,34,1
2334,2334,114,127,1
8931,8931,113,303,0
5246,5246,30,41,1
3416,3416,172,239,1
307,307,18,125,1
3908,3908,267,342,1
9353,9353,103,66,0
348,348,18,306,1
5918,5918,57,201,1
826,826,90,307,1
5296,5296,31,54,1
7243,7243,152,401,0
11755,11755,414,159,0
9897,9897,18,42,0
4482,4482,352,364,1
9612,9612,71,89,0
3682,3682,238,246,1
8560,8560,298,335,0
10303,10303,366,43,0
2053,2053,109,121,1
8225,8225,168,349,0
11827,11827,12,174,0
71,71,3,140,1
8288,8288,292,410,0
6855,6855,302,315,0
12294,12294,121,366,0
11718,11718,224,158,0
6751,6751,248,333,0
9326,9326,5,287,0
8819,8819,145,225,0
10032,10032,280,178,0
8270,8270,342,260,0
5356,5356,33,43,1
1666,1666,102,244,1
7579,7579,26,64,0
5570,5570,39,394,1
8757,8757,11,109,0
52,52,273,274,1
8180,8180,243,228,0
6263,6263,51,302,0
1445,1445,99,169,1
10853,10853,342,319,0
9498,9498,289,255,0
9256,9256,13,105,0
1695,1695,103,126,1
2892,2892,126,127,1
12302,12302,282,107,0
1574,1574,101,165,1
9134,9134,119,27,0
3203,3203,165,177,1
4405,4405,349,371,1
1630,1630,102,125,1
11502,11502,278,233,0
1881,1881,106,126,1
12202,12202,295,187,0
5112,5112,26,201,1
5708,5708,45,53,1
5074,5074,26,27,1
5509,5509,37,268,1
11305,11305,153,116,0
12039,12039,295,372,0
848,848,91,113,1
2924,2924,126,242,1
8758,8758,94,26,0
8552,8552,110,394,0
2877,2877,125,236,1
6367,6367,305,309,0
9957,9957,216,329,0
186,186,12,289,1
3779,3779,20,345,1
1830,1830,105,167,1
8471,8471,243,366,0
2959,2959,127,237,1
7185,7185,363,333,0
11364,11364,352,301,0
9466,9466,73,64,0
6904,6904,154,175,0
5446,5446,35,268,1
6587,6587,2,176,0
1234,1234,96,165,1
8622,8622,366,260,0
10286,10286,10,154,0
3915,3915,267,349,1
446,446,86,101,1
9133,9133,286,18,0
5839,5839,51,393,1
844,844,91,109,1
5201,5201,29,34,1
11196,11196,9,189,0
8469,8469,414,264,0
12163,12163,284,175,0
9376,9376,371,411,0
10331,10331,261,335,0
2440,2440,116,161,1
3103,3103,162,231,1
10557,10557,12,302,0
7692,7692,57,256,0
4774,4774,367,371,1
11731,11731,287,134,0
6974,6974,235,376,0
6094,6094,187,321,1
1294,1294,97,124,1
10386,10386,112,401,0
5518,5518,38,45,1
11079,11079,345,384,0
5067,5067,25,62,1
3442,3442,173,240,1
11114,11114,348,314,0
9493,9493,92,62,0
10441,10441,136,302,0
2837,2837,124,238,1
776,776,90,117,1
11954,11954,276,184,0
11423,11423,16,167,0
6324,6324,368,185,0
2153,2153,110,247,1
5558,5558,39,56,1
4920,4920,22,47,1
10701,10701,151,296,0
10739,10739,299,241,0
11680,11680,94,182,0
8698,8698,1,378,0
3136,3136,163,177,1
10359,10359,241,27,0
5462,5462,36,50,1
12063,12063,307,390,0
9966,9966,68,393,0
3183,3183,164,242,1
10213,10213,73,263,0
7522,7522,60,327,0
1943,1943,107,128,1
9786,9786,169,264,0
3199,3199,165,173,1
11926,11926,143,308,0
1289,1289,97,119,1
4581,4581,356,365,1
6335,6335,91,330,0
2500,2500,117,171,1
11702,11702,284,116,0
10983,10983,252,321,0
11743,11743,274,349,0
9170,9170,5,44,0
4106,4106,340,378,1
7542,7542,172,410,0
4126,4126,341,360,1
10083,10083,298,321,0
6933,6933,115,379,0
9915,9915,71,128,0
11722,11722,89,189,0
3966,3966,337,358,1
1879,1879,106,124,1
10442,10442,82,395,0
11436,11436,119,31,0
8215,8215,105,28,0
5457,5457,36,45,1
7958,7958,110,305,0
3587,3587,232,238,1
10812,10812,227,185,0
3865,3865,200,342,1
2148,2148,110,242,1
4131,4131,341,365,1
1036,1036,93,235,1
636,636,88,163,1
11721,11721,116,379,0
7216,7216,294,115,0
3611,3611,233,245,1
4134,4134,341,368,1
8309,8309,98,66,0
1083,1083,94,126,1
6711,6711,72,198,0
861,861,91,126,1
5212,5212,29,45,1
903,903,92,93,1
191,191,81,288,1
109,109,211,281,1
6026,6026,271,414,1
4455,4455,351,364,1
1942,1942,107,127,1
8067,8067,93,66,0
4331,4331,347,358,1
10888,10888,223,185,0
10504,10504,89,397,0
5927,5927,58,132,1
2040,2040,108,306,1
9534,9534,288,188,0
9855,9855,125,132,0
10753,10753,297,321,0
4878,4878,21,51,1
4659,4659,360,361,1
11463,11463,202,192,0
5001,5001,24,39,1
2775,2775,123,167,1
7525,7525,163,403,0
4145,4145,341,379,1
2323,2323,114,116,1
762,762,90,103,1
5921,5921,57,394,1
2617,2617,119,243,1
2411,2411,115,235,1
1094,1094,94,168,1
6065,6065,180,251,1
7265,7265,73,228,0
1546,1546,101,106,1
4589,4589,356,373,1
6034,6034,136,415,1
11532,11532,202,313,0
7517,7517,125,199,0
6953,6953,305,190,0
3135,3135,163,176,1
3856,3856,131,377,1
5040,5040,25,35,1
7435,7435,406,66,0
11675,11675,284,406,0
5428,5428,35,48,1
6523,6523,69,120,0
6419,6419,96,370,0
9488,9488,285,242,0
3805,3805,20,371,1
884,884,91,232,1
2654,2654,120,233,1
8099,8099,174,369,0
8055,8055,145,368,0
11828,11828,83,94,0
6774,6774,240,316,0
10801,10801,102,387,0
11342,11342,353,408,0
464,464,86,119,1
1257,1257,96,240,1
9711,9711,235,320,0
2259,2259,112,242,1
4274,4274,345,366,1
7074,7074,6,271,0
5192,5192,28,132,1
5630,5630,42,47,1
11919,11919,276,388,0
6231,6231,224,269,0
7382,7382,93,323,0
5300,5300,31,58,1
2202,2202,111,240,1
10973,10973,70,149,0
10158,10158,295,234,0
1262,1262,96,245,1
10513,10513,170,39,0
7212,7212,148,267,0
975,975,92,248,1
8823,8823,368,44,0
5866,5866,53,63,1
4925,4925,22,52,1
941,941,92,162,1
5263,5263,30,58,1
6582,6582,282,41,0
4723,4723,363,374,1
2387,2387,115,128,1
11984,11984,232,316,0
5021,5021,24,59,1
7129,7129,246,42,0
4391,4391,349,357,1
5148,5148,27,60,1
10279,10279,77,193,0
6803,6803,266,385,0
3221,3221,165,247,1
3882,3882,200,359,1
6055,6055,229,305,1
11611,11611,234,345,0
1610,1610,102,105,1
10265,10265,224,166,0
8777,8777,209,286,0
3875,3875,200,352,1
5953,5953,61,268,1
2789,2789,123,233,1
944,944,92,165,1
10952,10952,277,224,0
1857,1857,105,246,1
10665,10665,99,28,0
4108,4108,341,342,1
5213,5213,29,46,1
10467,10467,148,400,0
3255,3255,166,306,1
7323,7323,77,245,0
2690,2690,121,171,1
8462,8462,341,133,0
7389,7389,0,305,0
4627,4627,358,368,1
9185,9185,305,395,0
1319,1319,97,232,1
9308,9308,279,162,0
12157,12157,81,310,0
5162,5162,28,34,1
10407,10407,214,302,0
10370,10370,69,218,0
11845,11845,335,386,0
1135,1135,95,106,1
4529,4529,354,360,1
3475,3475,174,306,1
3505,3505,176,234,1
4749,4749,365,371,1
2477,2477,116,307,1
8268,8268,135,400,0
8375,8375,169,37,0
7086,7086,349,201,0
9065,9065,92,158,0
9544,9544,353,55,0
4501,4501,353,357,1
8153,8153,393,413,0
12140,12140,290,347,0
6336,6336,243,252,0
9002,9002,218,269,0
6982,6982,72,385,0
7231,7231,349,24,0
9176,9176,292,342,0
1874,1874,106,119,1
10471,10471,41,308,0
8039,8039,22,189,0
11610,11610,209,81,0
5096,5096,26,49,1
2904,2904,126,170,1
7678,7678,379,256,0
570,570,87,176,1
1448,1448,99,172,1
3414,3414,172,237,1
9923,9923,23,321,0
939,939,92,129,1
9549,9549,358,156,0
8998,8998,350,157,0
8645,8645,248,391,0
9797,9797,80,414,0
5841,5841,52,53,1
6837,6837,78,94,0
8973,8973,288,312,0
3226,3226,166,168,1
11987,11987,133,256,0
6332,6332,50,385,0
3978,3978,337,370,1
4383,4383,348,379,1
5834,5834,51,62,1
10046,10046,18,313,0
9419,9419,307,368,0
7845,7845,75,200,0
3539,3539,177,247,1
8732,8732,73,43,0
11013,11013,154,316,0
10933,10933,53,225,0
9748,9748,216,375,0
5681,5681,44,49,1
2827,2827,124,176,1
5780,5780,48,62,1
3634,3634,235,237,1
4996,4996,24,34,1
1338,1338,98,99,1
3262,3262,167,173,1
7876,7876,154,365,0
9644,9644,172,31,0
6838,6838,130,404,0
5089,5089,26,42,1
5741,5741,46,132,1
650,650,88,177,1
6039,6039,156,300,1
2902,2902,126,168,1
2258,2258,112,241,1
12176,12176,139,265,0
5395,5395,34,48,1
10742,10742,139,356,0
7082,7082,287,229,0
9573,9573,71,41,0
8719,8719,86,300,0
3521,3521,176,307,1
2730,2730,122,166,1
8721,8721,123,328,0
4478,4478,352,360,1
5660,5660,43,52,1
1596,1596,101,239,1
67,67,208,276,1
2584,2584,119,127,1
8240,8240,221,92,0
6281,6281,212,33,0
3196,3196,165,170,1
11524,11524,144,299,0
5327,5327,32,49,1
9750,9750,211,386,0
8191,8191,74,301,0
7609,7609,118,332,0
1258,1258,96,241,1
8051,8051,7,371,0
6350,6350,13,270,0
7862,7862,37,319,0
11897,11897,120,35,0
7523,7523,220,125,0
991,991,93,107,1
3504,3504,176,233,1
113,113,6,144,1
919,919,92,109,1
2509,2509,117,232,1
11568,11568,95,33,0
165,165,10,286,1
6741,6741,194,401,0
8028,8028,413,272,0
10508,10508,211,340,0
10740,10740,94,312,0
4603,4603,357,365,1
9058,9058,271,304,0
10459,10459,108,250,0
949,949,92,170,1
4594,4594,356,378,1
10873,10873,352,193,0
3770,3770,20,267,1
2506,2506,117,177,1
5107,5107,26,60,1
2850,2850,125,126,1
6000,6000,66,135,1
8965,8965,95,397,0
12279,12279,239,190,0
11497,11497,361,310,0
10691,10691,298,95,0
4446,4446,351,355,1
5794,5794,49,57,1
9997,9997,71,179,0
4460,4460,351,369,1
9193,9193,363,67,0
2505,2505,117,176,1
9309,9309,137,363,0
6623,6623,93,404,0
1114,1114,94,240,1
6942,6942,345,51,0
10316,10316,69,276,0
298,298,18,116,1
1675,1675,103,106,1
3347,3347,170,171,1
6170,6170,327,195,0
2735,2735,122,171,1
5669,5669,43,61,1
9832,9832,146,313,0
4988,4988,24,26,1
11056,11056,338,410,0
2378,2378,115,119,1
7431,7431,3,198,0
7425,7425,354,24,0
8557,8557,151,303,0
4325,4325,347,352,1
4172,4172,342,369,1
8589,8589,66,321,0
4550,4550,355,357,1
7934,7934,194,335,0
7911,7911,11,410,0
3575,3575,231,244,1
9422,9422,64,398,0
9844,9844,150,23,0
2103,2103,110,114,1
5336,5336,32,58,1
10458,10458,293,299,0
3759,3759,130,259,1
9605,9605,221,133,0
1837,1837,105,174,1
9883,9883,8,33,0
10217,10217,174,303,0
11632,11632,283,135,0
5710,5710,45,55,1
9999,9999,298,405,0
607,607,88,103,1
4500,4500,353,356,1
7036,7036,137,229,0
1093,1093,94,167,1
10667,10667,69,288,0
6718,6718,71,253,0
8855,8855,77,270,0
11017,11017,351,132,0
4487,4487,352,369,1
7707,7707,135,191,0
160,160,147,285,1
203,203,219,291,1
6483,6483,97,312,0
3940,3940,267,374,1
8572,8572,172,397,0
6103,6103,261,325,1
4933,4933,22,60,1
2934,2934,127,129,1
1814,1814,105,120,1
7647,7647,141,78,0
2435,2435,116,125,1
1230,1230,96,161,1
10673,10673,111,303,0
9730,9730,155,238,0
3046,3046,129,247,1
5705,5705,45,50,1
7957,7957,242,336,0
11882,11882,6,44,0
2915,2915,126,233,1
11210,11210,148,113,0
7948,7948,355,21,0
9356,9356,154,387,0
7545,7545,112,392,0
3988,3988,338,339,1
4251,4251,344,377,1
6111,6111,193,194,1
6828,6828,32,205,0
9489,9489,282,297,0
9484,9484,288,31,0
6204,6204,121,304,0
3293,3293,168,174,1
4034,4034,339,345,1
2725,2725,122,161,1
4290,4290,346,349,1
4334,4334,347,361,1
2552,2552,118,174,1
3877,3877,200,354,1
6205,6205,160,199,0
383,383,85,119,1
8370,8370,49,414,0
6879,6879,65,249,0
7485,7485,88,47,0
4753,4753,365,375,1
4886,4886,21,59,1
857,857,91,122,1
370,370,85,106,1
6539,6539,122,226,0
10288,10288,371,385,0
2561,2561,118,235,1
3801,3801,20,367,1
2640,2640,120,167,1
5455,5455,36,43,1
8346,8346,159,311,0
4490,4490,352,372,1
2347,2347,114,171,1
649,649,88,176,1
6859,6859,138,258,0
2781,2781,123,173,1
8387,8387,232,335,0
10506,10506,23,380,0
10676,10676,364,261,0
11813,11813,221,60,0
7207,7207,284,268,0
5944,5944,60,132,1
11947,11947,326,381,0
615,615,88,111,1
10377,10377,10,300,0
2575,2575,118,306,1
53,53,273,275,1
9784,9784,282,62,0
3340,3340,169,244,1
9338,9338,15,246,0
1705,1705,103,167,1
11134,11134,270,308,0
8293,8293,101,25,0
8254,8254,347,29,0
1493,1493,100,119,1
5876,5876,54,59,1
12260,12260,358,49,0
8376,8376,285,192,0
803,803,90,175,1
4953,4953,23,35,1
7743,7743,126,342,0
1812,1812,105,118,1
9378,9378,79,171,0
990,990,93,106,1
2774,2774,123,166,1
9664,9664,116,34,0
2448,2448,116,169,1
3513,3513,176,242,1
8546,8546,107,379,0
10319,10319,233,368,0
219,219,220,292,1
2942,2942,127,168,1
1288,1288,97,118,1
3163,3163,164,170,1
4678,4678,361,362,1
2618,2618,119,244,1
3612,3612,233,246,1
43,43,138,274,1
7871,7871,92,326,0
9842,9842,279,159,0
9143,9143,71,367,0
8997,8997,188,353,0
3792,3792,20,358,1
10603,10603,145,404,0
3439,3439,173,237,1
1892,1892,106,168,1
11860,11860,36,382,0
11470,11470,280,414,0
5255,5255,30,50,1
5167,5167,28,39,1
6460,6460,155,108,0
1505,1505,100,162,1
8515,8515,50,328,0
670,670,88,306,1
897,897,91,245,1
3306,3306,168,239,1
8026,8026,273,309,0
6239,6239,163,265,0
2890,2890,125,306,1
6003,6003,66,270,1
7739,7739,83,129,0
9390,9390,277,32,0
8928,8928,231,400,0
2,2,0,69,1
10456,10456,289,33,0
6079,6079,254,315,1
531,531,87,106,1
10605,10605,58,405,0
8181,8181,106,339,0
12086,12086,6,226,0
6476,6476,53,381,0
10963,10963,81,44,0
10421,10421,273,106,0
3406,3406,172,177,1
5991,5991,269,406,1
6328,6328,60,325,0
8532,8532,185,384,0
2565,2565,118,239,1
2581,2581,119,124,1
10053,10053,209,79,0
2607,2607,119,233,1
12091,12091,73,233,0
2104,2104,110,115,1
11432,11432,301,181,0
9389,9389,222,46,0
11249,11249,202,136,0
4994,4994,24,32,1
9217,9217,74,267,0
5057,5057,25,52,1
658,658,88,237,1
4434,4434,350,371,1
11681,11681,5,105,0
3816,3816,131,337,1
6773,6773,239,268,0
11591,11591,72,202,0
7260,7260,114,205,0
3904,3904,267,338,1
10946,10946,3,181,0
6811,6811,242,182,0
8878,8878,166,31,0
3700,3700,240,243,1
9406,9406,226,411,0
1788,1788,104,239,1
6314,6314,278,101,0
3645,3645,235,248,1
1776,1776,104,175,1
192,192,81,289,1
11282,11282,344,258,0
11628,11628,259,312,0
5388,5388,34,41,1
8473,8473,98,328,0
4951,4951,23,33,1
2687,2687,121,168,1
4390,4390,349,356,1
4927,4927,22,54,1
5552,5552,39,50,1
9615,9615,88,190,0
238,238,153,294,1
11393,11393,68,107,0
8430,8430,85,253,0
6901,6901,348,64,0
9012,9012,151,248,0
12187,12187,173,61,0
8912,8912,124,384,0
5097,5097,26,50,1
8910,8910,113,368,0
9192,9192,281,261,0
8617,8617,177,371,0
3552,3552,230,240,1
12267,12267,231,255,0
3360,3360,170,236,1
5628,5628,42,45,1
7751,7751,320,382,0
5783,5783,48,201,1
4507,4507,353,363,1
11047,11047,218,83,0
146,146,77,146,1
9443,9443,99,65,0
2294,2294,113,171,1
7178,7178,242,61,0
8926,8926,53,330,0
11656,11656,141,122,0
10211,10211,353,159,0
7081,7081,278,219,0
4733,4733,364,369,1
4384,4384,349,350,1
10443,10443,413,405,0
4545,4545,354,376,1
596,596,88,92,1
11659,11659,118,44,0
8672,8672,110,272,0
5164,5164,28,36,1
11241,11241,217,370,0
1647,1647,102,173,1
6815,6815,184,386,0
2700,2700,121,233,1
1700,1700,103,162,1
2773,2773,123,165,1
6968,6968,117,256,0
8143,8143,9,134,0
6219,6219,119,251,0
86,86,72,279,1
10087,10087,147,48,0
10063,10063,111,391,0
10765,10765,223,18,0
2594,2594,119,168,1
1029,1029,93,176,1
136,136,76,145,1
6972,6972,314,266,0
7024,7024,297,180,0
2854,2854,125,161,1
1200,1200,96,100,1
6121,6121,196,197,1
9486,9486,312,335,0
6296,6296,164,360,0
3927,3927,267,361,1
10857,10857,37,65,0
3606,3606,233,240,1
10957,10957,321,389,0
2330,2330,114,123,1
2187,2187,111,173,1
195,195,150,219,1
5059,5059,25,54,1
802,802,90,174,1
2668,2668,120,247,1
241,241,16,223,1
2068,2068,109,167,1
8479,8479,208,38,0
10763,10763,210,272,0
644,644,88,171,1
5103,5103,26,56,1
1637,1637,102,163,1
7552,7552,75,339,0
8312,8312,373,189,0
3074,3074,161,238,1
7296,7296,135,321,0
3278,3278,167,241,1
8003,8003,145,77,0
4970,4970,23,52,1
8765,8765,147,327,0
8326,8326,293,406,0
6915,6915,17,407,0
8613,8613,82,376,0
7829,7829,295,268,0
62,62,70,276,1
9746,9746,333,389,0
9791,9791,40,401,0
10226,10226,338,26,0
8922,8922,187,408,0
679,679,89,97,1
2041,2041,108,307,1
5307,5307,31,201,1
9150,9150,153,319,0
3641,3641,235,244,1
10024,10024,13,257,0
3258,3258,167,169,1
1873,1873,106,118,1
4744,4744,365,366,1
2912,2912,126,230,1
4027,4027,338,378,1
5488,5488,37,45,1
10619,10619,165,192,0
8024,8024,8,128,0
7786,7786,139,411,0
11373,11373,2,369,0
6864,6864,13,221,0
489,489,86,175,1
690,690,89,108,1
602,602,88,98,1
1014,1014,93,161,1
869,869,91,165,1
1993,1993,108,119,1
7610,7610,58,257,0
5283,5283,31,41,1
4370,4370,348,366,1
1361,1361,98,122,1
1526,1526,100,235,1
1629,1629,102,124,1
1551,1551,101,111,1
8810,8810,247,303,0
11920,11920,116,402,0
1337,1337,97,307,1
3901,3901,200,378,1
5041,5041,25,36,1
8252,8252,218,400,0
9004,9004,89,196,0
5039,5039,25,34,1
2346,2346,114,170,1
11416,11416,112,65,0
5485,5485,37,42,1
10906,10906,45,334,0
5694,5694,44,62,1
5119,5119,27,31,1
5166,5166,28,38,1
1134,1134,95,105,1
8342,8342,112,38,0
4017,4017,338,368,1
2424,2424,115,248,1
4138,4138,341,372,1
859,859,91,124,1
2962,2962,127,240,1
8089,8089,208,60,0
10000,10000,123,30,0
9526,9526,349,226,0
10532,10532,39,389,0
10469,10469,287,415,0
1364,1364,98,125,1
10868,10868,125,312,0
1779,1779,104,230,1
9756,9756,32,389,0
2101,2101,110,112,1
1818,1818,105,124,1
369,369,85,105,1
4937,4937,22,132,1
5285,5285,31,43,1
8367,8367,24,321,0
9971,9971,1,161,0
7071,7071,94,30,0
2093,2093,109,244,1
7817,7817,233,201,0
1920,1920,106,248,1
82,82,4,210,1
7331,7331,42,381,0
7304,7304,370,269,0
816,816,90,240,1
4396,4396,349,362,1
6124,6124,197,264,1
4120,4120,341,354,1
9800,9800,298,103,0
1813,1813,105,119,1
1271,1271,97,101,1
2994,2994,128,233,1
9383,9383,228,160,0
6409,6409,378,326,0
2642,2642,120,169,1
8558,8558,172,391,0
2305,2305,113,234,1
8979,8979,339,37,0
10306,10306,363,52,0
4195,4195,343,356,1
10272,10272,21,186,0
3849,3849,131,370,1
12115,12115,306,371,0
11630,11630,171,193,0
11781,11781,284,294,0
3554,3554,230,242,1
2195,2195,111,233,1
2600,2600,119,174,1
6163,6163,119,407,0
1518,1518,100,175,1
8677,8677,287,200,0
9038,9038,315,199,0
6309,6309,1,39,0
5755,5755,47,57,1
5633,5633,42,50,1
8399,8399,155,110,0
11444,11444,285,109,0
7162,7162,145,161,0
9297,9297,207,98,0
12160,12160,406,229,0
1988,1988,108,114,1
7737,7737,357,265,0
517,517,87,92,1
6160,6160,59,404,0
9231,9231,213,265,0
11162,11162,154,407,0
9928,9928,209,177,0
8913,8913,77,18,0
4456,4456,351,365,1
2761,2761,122,306,1
6481,6481,4,150,0
5911,5911,57,58,1
12278,12278,114,343,0
6547,6547,14,387,0
4855,4855,21,28,1
7644,7644,98,50,0
10896,10896,177,314,0
11917,11917,146,35,0
6358,6358,72,103,0
2438,2438,116,128,1
3765,3765,259,322,1
6432,6432,209,85,0
7846,7846,353,412,0
8776,8776,90,413,0
11029,11029,4,6,0
6340,6340,6,381,0
4821,4821,372,373,1
18,18,1,275,1
3560,3560,230,248,1
3951,3951,337,343,1
49,49,207,273,1
12177,12177,6,117,0
887,887,91,235,1
6261,6261,220,34,0
7236,7236,16,155,0
6989,6989,137,7,0
6043,6043,300,301,1
3168,3168,164,175,1
2949,2949,127,175,1
1424,1424,99,117,1
139,139,145,214,1
3197,3197,165,171,1
